"person","text"
"NH:","Fred Lebel, yes, he owns it. And he also opened up a new factory called Maine Heritage Weavers, and they're manufacturing the same type of bedspreads that Bates was doing, and same quality."
"AL:","Just on a smaller scale?"
"NH:","Much smaller scale, but the same quality. Beautiful products. So he's keeping it going. I don't know how many people he has working for him now, maybe fifteen, I'm not sure. But it's small but growing. And the product, like I said, it's still there and the quality's still there, which is great."
"AL:","So, when you were in your supervisory capacity at the mill, what sorts of things were you responsible for? 6"
"NH:","To see that the work was, ran smoothly, through all the different operations. Make sure that everyone had enough work, especially like the piece workers, you'd have to make sure that, I had cables ready for those stitchers to stitch. If not, they would some upset, because that's their money. Just really, it's been so long since I've been in that capacity, but just make sure that everything runs smoothly, hours are accounted for, make sure that everyone's in, safety issues, all things like that."
"AL:","So you had people who, who their job was to fix equipment if it broke down, were those people that you'd supervise as well?"
"NH:","Yes, yeah, like we had, in our department we had a sewing machine fixer. At one time we had like maybe three or four of them, but as they downsized of course they did, too, so we only ended up having I think two of them, and then one. There was maintenance men, there was people that ran the washers and the dryers and the cutting tables, folders, inspectors, they all worked for me, that was all part of the finishing room. Then after the finishing room, once they were folded, it went to the packing room, packing and shipping, and that was a different department. I did work out there often, like if there was vacation, people wanting to take vacation time, some of the supervisors, I'd go work out there and fill in. Finishing room was, though, that was my main job. It was union, so I was both part of the union when I was a stitcher, and then non-union when I went into management."
"AL:","How did that feel? Were there people who, did you feel loyalty to the union even though you were now management?"
"NH:","I was okay with it, and I think everyone else was, too. I'd say, yes, it was all right. The union used to be very, very strong at Bates, and I'm going to say it was right up until the end."
"AL:","Did you work with Denny Blais at all?"
"NH:","No, he was before, well, he was there when I started. Is he the one that had the heart attack?"
"AL:","I don't know."
"NH:","Okay. Is he still alive, do you know? Okay, no, then it's not the one I'm thinking of. There was another one, Marcel Cloutier, is it, I think he was there. But then Lucille Barrett was president of the union. She was president when I was supervisor. 7"
"AL:","And did you have to work with her in terms of negotiating?"
"NH:","I wasn't on the negotiating committee, no. There was only one time, when I was a supervisor I had a problem with one person that I worked with, it was a man. And he just would not do what I'd tell him to do, absolutely not, completely would just ignore me. So I went to my supervisor, and he was the superintendent of the finishing room, and I said, you got to do something about this because I can't have this. You know, if I start in letting him have his way, next thing you know all hundred people that work for me will be walking all over me. So anyways, he went and spoke to him, this kid still wouldn't do it. So he was brought up to the union, well it ended up he got fired. Insubordination. So he got fired and he tried to get his job back, and Lucille Barrett had, we had a meeting and everything, but he never did get it back. But he was the only one that really gave me a hard time. He threatened to kill me and my supervisor, it was that bad. That, I was scared but I said, no, I can't back down because if I do I'll never have any respect from anyone in that finishing room, so I stood up to him. And a lot of people were glad. He was the only one, though. The union, like I said, they were, it was very strong. Of course Lucille had to go to bat for him, that's her job as a union president, but it didn't get him anywhere."
"AL:","In terms of the mills eventually closing, did you have a sense of where people went to work after that? I know you said some retired, but some must have been pretty young still. Were there other industries that seemed to segue?"
"NH:","Well, a lot of them did go back to school. They had that program available when Bates closed, and they went to school. Fred pulled quite a few of them over to his place. Well, not quite a few but probably about fifteen of them, when he opened up that factory. The other ones, I kind of lost touch, I don't see them."
"AL:","Well, I think the reunion last year -"
"NH:","That was fantastic."
"AL:","Was an indication that a lot of people still felt connected."
"NH:","Yes, oh, that was beautiful. And, like the Festival de Joie that was, just happened here a few weeks ago, again, I saw so many people from the mill days, you know, it was wonderful. 8"
"AL:","Is there anything that I haven't asked you that you think is important to talk about in terms of the history of the mills and your time there?"
"NH:","Not really. If you have any other questions. I don't know. My uncle, my great uncle, he was superintendent in the weave room over at Bates, and he made a good living there, he worked there many, many years. I have this pin that he has, I have, oh yeah, got all his memorabilia from the mill. I'm trying to think what else. I know when I was a little girl we'd always come walking down to church every Sunday, down here, and we'd go by the canal, and it always amazed me because they'd drain the canal quite often back then, and it was just, the workmanship in a canal, I mean, it doesn't sound too exciting but it really and truly is. If you take the time and look at all that workmanship. It's something. It's all kinds of interlocking, underneath tunnels. I think most of them are closed up now, but all these mills used to be connected at one time, underground tunnels. Fascinating. I'd love to go inside some of them, but I don't think they'd let me, I don't think it's too safe."
"AL:","But when you were growing up in Lewiston, what neighborhood did you live in?"
"NH:","I lived off of, on Sherbrooke Avenue off of Montello Street, and my uncle lived right down here on Canal Street, used to walk to work."
"AL:","I heard a lot of the older generation was close enough to walk."
"NH:","Yes. He did have a car, but he walked to work, it was so close. They used to have tenement houses across the street from the mill. Those are all gone now, those are all torn down. I remember those. I'm showing my age now. I remember the big brick buildings that housed a lot of the workers."
"AL:","Was it owned by the mills or was it owned privately, do you know?"
"NH:","I think at the beginning it was owned by the mill, but then it went into private hands."
"AL:","And I have a note on here that you did your college thesis on the mill, the Bates Mill?"
"NH:","Yes, I did. Do you have a copy of it? I have a copy."
"AL:","No, I'd love to have to have a copy. 9"
"NH:","I'll give you one. In fact, think I have one here. Yeah, I was proud of that, I did a lot of research on it."
"AL:","Were you working at the mill when you were in college?"
"NH:","Yes, yup."
"AL:","Oh great, thank you."
"NH:","You must have seen this before, from 1950. I think that Rachel House has left the museum."
"AL:","I guess she probably has, yeah."
"NH:","They gave this out to the employees when Bates was a hundred years old."
"AL:","Well great, thank you very much."
"NH:","You're welcome."
