"person","text"
"AL:","Talk to me about some of the recollections you have of working at the different shoe shops. Can you give me a sense of what the atmosphere was like, and how people worked?"
"DC:","Well, people were nice, good workers then . They'd do their job. They had a job and they did it. Nobody complained. They'd go in and do their day's work, and everybody seemed happy. If they weren 't happy in one factory, they'd go across the street and go into another one, because there was a lot of shoe shops. We'd get together at noon hour. We used to have an hour for lunch, and knit and do this and that. People were pleasant. I always worked with nice people. Very few that I didn't care for, but that's okay."
"AL:","As a repairer, were these shoes that had just been made and they needed something repaired before they were sold?"
"DC:","Yes, you looked them over, and little scratches or th ings like that, you had special crayons, and patent leather, and you 'd work on that. If we had a hot night, we'd melt the crayon and work it in. It was a trade, to repair."
"AL:","And you said your uncle."
"DC:","My uncle was a repairer at Lown Shoe, and he used to do samples, for years."
"AL:","Is that how you got into it? Did he show you?"
"DC:","Yeah, he showed me. I learned from him, yeah. I knew the superintendent, so when I left Clark, I didn't have time to stay out too long. In two days they called me back to go at Dori, and there too, there was a girl doing samples, but I used to help her out. And then she retired, and they put me on that. And they made beautiful shoes. Bloomingdale's, and all big stores. Lord and Taylor, beautiful."
"AL:","And that's all gone overseas now."
"DC:","All gone overseas, yeah. It's too bad."
"AL:","Do you still keep in touch with anybody that you worked with?"
"DC:","Oh yes, I have a lot of friends . This man, Bert, calls me every month sometimes, and he talks about, he used to be an edge trimmer. He worked at Dori. He didn't work at Clark, no he worked at Dori Shoe. And then he came to, what was the last one on Chestnut Street that I worked there. They used to make dancing shoes. Crest Shoe."
"AL:","The Capizio's."
"DC:","Capizio, oh yeah, I have something in there about that. They gave me a five year award. Capizio, they were dancing shoes. So I worked there for five years, and then I retired . Then I went to Florida. It's so long, I spend my, you know, I was supposed to go back to school, and I stayed there and worked in shoe factories."
"AL:","So we were talking about friends that you've made. Are there others?"
"DC:","Well, lots of them are gone. A few are in the Marcotte Home now, you know. had a good friend , Blanche, she passed away too. And I had so many shoes, I didn't know what to do. They used to give them to me. Blanche was a size eight, but she had a high instep, so they didn't want her foot. But I'd give them to her after. Keep her in shoes. I had good years there. It was an honest living."
"AL:","When Mark came to photograph you, he said you have a neighbor that- ."
"DC:","Yes, she's next door. She worked in shoe factories too. She worked at Dori too. And before that, I don't know where, but she did work in shoe factories. Would you like to talk to her?"
"AL:","Yeah, I left her a message the other day. We'll see if she's up for that. What haven't I asked you about, that you think is important to add, about the shoe industry and your time there? Did you ever have any, you said at lunch time you could knit and things like that. Were there other social activities that you did? DC : They used to give us parties at Christmas. When I went in , naturally, they didn't have that at first. We had no vacation time or anything. Then the strike came, I was not in the big strike. I think that was in '36. My father was in the big strike. In the years, we had vacation pays and then we'd have holidays, and we became, and now everything is starting to go. They had union, the union came in. But I had a good foreman, I was lucky."
"AL:","Did your dad ever talk about the strike? DC : Oh yes. I remember the strike. I was old enough, in '36 I was about eleven years old. It was terrible. They had stores on Lincoln Street where people could, I guess it was the union, I don't remember that, where you have to go get food . That lasted a long time. Some people that did not strike had their windows broken, and the police had to go. It was tough. It was hard. I remember that."
"AL:","Did your dad strike?"
"DC:","Yes, he did. He wanted to have more. Everybody wants that."
"AL:","So they got vacation pay and those types of things out of that strike?"
"DC:","Oh yeah, when I retired, at Clark Shoe, no, Dori Shoe, when I retired, I had two weeks out. They wouldn 't close for more than , it was just two weeks. But I had three weeks vacation pay. It was after fifteen years, I think. It was a local shoe union. It helped. Yeah , my God, such a long time ago. Going way back. And then we'd take the bus, no cars. Sometimes a bunch of girls, in the morning we'd meet. We were young. We'd walk to work from St. Mary's Church, way up to Clark Shoe on Hampshire Street in Auburn."
"AL:","That's a good walk."
"DC:","And then come back."
"AL:","World War II was going on , just about the time that you entered the shoe shops to work."
"DC:","I did a man's job for a long time then, that's right."
"AL:","Tell me about that."
"DC:","A sole layer. That's when I met my husband, and he went into the service. My husband, too, was a heel fitter. I learned, because they were short of men, women used to do men's work. I laid soles there for two years, I guess. It was hard work though."
"AL:","What happened when the war ended? Did the men come back and have their jobs?"
"DC:","Yeah, and they had to give them their job back. Some went to school. They wanted to better themselves, and they got better jobs. But some came back, and they did the same jobs. They had to give them back their work, and there was a lot of work."
"AL:","At that time."
"DC:","Oh my God, yeah. Over time, you know. And when I went into work, when I started, Roosevelt was president, and they had just passed the minimum wage of forty cents an hour. Imagine that. Sixteen dollars a week. My first pay was sixteen dollars."
"AL:","Evolved a lot since then."
"DC:","Thank God it didn't stay like that."
"AL:","When you started, you had your sixteen dollars a week, what was some of the things that were very expensive for you, in terms of living expenses?"
"DC:","In those days, both my parents were sick. My father was in Togus for awhile. My mother had an operation . So that's why I had gone to work, because I was in high school, I was a sophomore. I liked school so I would have, you know, I saw my friends go in the morning and I wished I, but you had to work. You could get a pound of hamburger for eighteen cents, the best. Twelve cents for a dozen of eggs. Five cents for a, whoopie pies, two for five cents. I used to give them my pay, she'd give me two dollars a week, that was for my week. That's why we walked . We'd save our money. It was three tokens for twenty five cents to go on the bus, so we'd save our money. We'd walk so we'd have a little more money. We could go to the dance, sometimes, at the City Hall, or something."
"AL:","They had dances, what other things did they do socially, in town, when you were"
"DC:","They had dances. They had plays at the City Hall. Sometimes they had French plays over there too. That was about it."
"AL:","Did they have roller skating?"
"DC:","Oh yes, roller skating, and ice skating."
"AL:","Where?"
"DC:","They used to call it the Maple Leaf. That was on, where the, there's a store there now, they sell day-old bread, I think, LePage. That's where they had the Maple Leaf, right there. And then they had the Derby, and that was on Cedar Street, as you come from Auburn, go up through the street, you turn around there, well, there used to be a place there, the Derby Club, and it was a skating rink in there. Ten cents to go skate. Five cents on candy. And another one, where the fire station is on Lincoln Street, next to that. The firemen used to, for those that didn't have the money, then we'd go there to skate."
"AL:","So they really did have some public areas."
"DC:","Oh yeah . But not as much as today, naturally."
"AL:","Well great, thank you very much."
