"person","text"
"DL:","My father's name was Demetrius Ouellette, and my mother was Marie Robitaille Ouelette. So, yeah, they were there for quite a while. As far as I can remember, they were on the second shift."
"AL:","Is that three to eleven?"
"DL:","Yes."
"AL:","So how, I'm interested to know how they raised seven kids, and juggled the shifts and things."
"DL:","Yeah, well, as far as I, I was the youngest one, and through the Depression, well, everybody was home, and they didn't have too much to eat except (unintelligible word), but we never went without, you know, but nothing fancy or anything. But everybody was there. I was young, the youngest one, and my brother, well, my brother went to college in Canada, and then he got in the service and he took a, well he went to school for, in Boston. And I was the youngest one, the other ones were married, or they had left the house, you know. So, and then, well my grandfather used to live with us, and I used, when I'd come home from school I used to give him his meal, because I was the youngest one and they were working at night, my mother and my father. So, well my father was, died, he was only fifty years old, and my mother was working. So I was the only one - (Gap in taping.)"
"AL:","Well, in the stitching room, did you become friends with any of the other stitchers? 4"
"DL:","Oh yeah, oh yes, we were all, we all knew each other and we were all friends. And we used to have gatherings on weekends, and go in somebody's house and have a party or things like that. And my sister-in-law, they had, well my brother, they had a camp at Sabattus and we went there and we had a good time, you know. All the girls from the mill."
"AL:","And you said as a teenager you would go to Old Orchard?"
"DL:","Yes."
"AL:","Now how, that seems like a long ways away."
"DL:","Yeah."
"AL:","In the 19-, late 1930s or early '40s."
"DL:","Yeah, oh yeah, no, I was just fifteen, sixteen or something. We took the bus."
"AL:","You took a bus?"
"DL:","Yeah, and rented a room, and we were like two or three girls, you know. Yeah, it was, we had, (unintelligible phrase) a little bit over there, you know. We had fun."
"AL:","When you were working at the mills, were there ever strikes that occurred?"
"DL:","Yeah, one time, yeah. There was a strike. I had two children then, and boy, I don't remember the year."
"AL:","That's okay."
"DL:","I don't remember the year, but I remember that. I don't know how long, I don't remember how long it lasted. But I was, we had a strike, yeah."
"AL:","So you were one of the people who didn't go to work?"
"DL:","Right."
"AL:","Was it over wages? Do you remember that? 5"
"DL:","I was a mixture of something I guess, you know, wages and insurance and benefits, something in that, I'm not quite sure what. But it could have been something like this, yeah, for, must be for wages also."
"AL:","Now, if you look back over the years that you were at the mill, do you have recollections of any times that stick out in your mind? Did people ever play pranks or, you know, or was it very serious?"
"DL:","No, when people would get married sometimes, there was big baskets where the blankets would get in there, you know, those that weren't, well they had to be processed or something to, you know, either mending or something, and they put them in big baskets. And they would empty the basket, and they would give the bride-to-be a ride. And then they, we all chipped in for a gift, you know, and so, and people would laugh and have a good time, you know. Some people would bring in goodies. So, that I remember, yeah, every, some girls that got married had a ride in one of those. It was fun, yeah, we used to have fun. Only half an hour, but we did quite, sometimes we'd skip anyway, you know, we started a little earlier, or later (unintelligible word). So, I don't know what else, except those dinners that retired people (unintelligible phrase). But we were all friendly, we were all, you know, we knew each other. Almost the same class people, the same class of people. And everybody liked each other, there was no friction over anything, no."
"AL:","Did you go to the mill workers reunion last fall?"
"DL:","Yes, yes, I did."
"AL:","Who were some of the people that you saw?"
"DL:","Well, quite a few. But there's a lot that didn't show up, didn't go, or they were gone, you know, they left us already. Quite a few. A lot of them. Yup, so, life goes on."
"AL:","So you retired before the mills really started closing down?"
"DL:","Yes, yes, I was sixty years old then. And we moved to California, my son and I, so I, but I was sixty years old so I was able to get, we used to have a pension from the mill, we had a small pension from the mill. Small, okay? And, but when you were a widow, I could collect on Social Security, and that's what I did. So I, at sixty years old, well, I retired and we moved to California and stayed there for ten years. 6"
"AL:","And then came back to Maine."
"DL:","Yes, because of the earthquake. We were really, it was scary, it was really scary. Of course, we weren't that bad off, but some, a little bit, broken dishes and stuff on the furniture, you know. But, being compared to some, you know. So, what else?"
"AL:","I think I've asked all the questions I had. I just wonder if there's anything that I haven't asked you that you feel is important to talk about before we end."
"DL:","Not, I can't think of anything right now. Maybe after you leave I'll think I should have said that."
"AL:","Did you get a sense that, did your parents like their jobs in the mill?"
"DL:","Yes, yes. Well, that was about, that's what people did around here in those days is work in mills, you know. And my father-in-law and mother-in-law, and everybody worked there, all the Labbe family. And so, like I said, it was all the same class of people, you know, so everybody was the same, no, nothing, not that I can recall anyway."
"AL:","Okay, thank you very much."
"DL:","You're welcome."
