"person","text"
"IH:","And then they started dwindling down and people had to go to school to learn to how to do something else. Like when I lost mine, the last time, I didn't know anything about being on unemployment, never did it. So in order to get any bennies, I had to go to school, so I did the clerical program. So I went to school for just a little over two years. And working all of my life, I was shocked that I could only receive a hundred and forty-three dollars a week. But like I said, it didn't make much money, so you didn't have much on the books. Because when I left Falcon Shoe, it had taken me I th ink fifteen years to make ten dollars and ten cents an hour, working in the office. Of course I started at five , so. And I didn't know anything, but I learned fast, and I loved it. I loved mingling with the vendors, and being French speaking when the orders came in from Canada. The lady was having such a, you know, really trying hard, so then I started speaking French, and the rest of the office was looking at me, because we wrote it down then, then put it in the computer. Taking the order in French , they're all looking at me, what is she talking about. So then , when Canada would call back, they would ask for me. So that was a plus on my side."
"AL:","Oh yeah . Is there anything that I haven 't asked you , that you think is important to add? People that you knew, maybe they passed away, that you remember, that stick out in your mind in the shoe shops?"
"IH:","Whoever passed away, when you worked in the shoe factory, I mean , going to the wake, at the funeral home, was lines outside. Everybody showed up, because everybody was so close. Today, it's different. I like the closeness of then better than I like it now, because now it's dog eat dog, and it's piece work. And being a stitcher, I can 't imagine ever doing that, because that's got to be the toughest thing there is when you're really pounding away to try to make a living. I mostly worked, I didn't want to know, if they told me I was on piece work, I automatically couldn 't, I had no speed. But if they told me I was just on incentive like everybody else, I could flip out the work. It made me nervous, which most people are like that, but some people, they go. My sister was one of them. Of course she didn't like to talk as much as I did , but she concentrated on what she was doing . I did too, but I didn't do as much as she did. She had bigger paychecks than I did too."
"AL:","Now, you talk about being sociable, and people were very sociable, did people have a chance to play pranks, practice jokes, sense of humor, that type of thing? IH : Oh , definitely."
"AL:","Do you have any recollections of- ?"
"IH:","Oh yes, I do."
"AL:","Can you talk about some of those things?"
"IH:","Well, being a bottom cementer, when you bottom cemented , it's called a filler, different sizes, filler, that you wipe up your cement with, and no drips, and you stuck it in the middle. Well, they told me, why don't you get in the box, and they were big, big boxes. I was short, I still am, but, so I got in the box. So the buzzer goes off to go to work, and the boss is saying , where's Irene. And nobody's saying anything, and I can 't get out of the box because they closed it. And they closed it pretty bad because I had to start hollering because I was running out of air here. So guess who got punished for that one. Not them. I had to work an extra half hour."
"AL:","Oh my."
"IH:","Everybody was gone. But I did it more than one time after that too. And they'd pull pranks like, put a dead mouse on your bench. That was at Shapiro Brothers. And then you figure , I'm only fifteen and sixteen. Of course I'd scream and the boss would come, and nobody put it there, it went up there all by itself, and it killed itself on my bench . The kind of pranks they'd pull too. Or take your sandwich and glue it with cement on your bench , because you know, it was wrapped in , not Saran Wrap then, but"
"AL:","Wax paper."
"IH:","Wax paper, and it would stick good. So we always used to go in a group to have lunch together, you know, a little corner to get away from your machine and stuff like that. Couldn't get your sandwich off. So I got smart, I just open it up and take my sandwich after that, then pick it up, and then bring it with me if it wasn 't stuck to my bench. Kind of things like that."
"AL:","Right, oh, that's funny . Well , thank you so much."
"IH:","Well, you 're very welcome. I wish I could Remember more."
