"person","text"
"AL:","Were you here during the time the Tang brothers owned it?"
"JG:","I was not. The Tang brothers are the company that was in North Carolina. So the Tang brothers had already shifted out, they were running the mill in North Carolina. As a matter of fact, when I came to work here my father was still working in North Carolina for the Tang brothers."
"AL:","And when you worked in the lab, was Gerry LaFrance still working there?"
"JG:","Gerry LaFrance was working part time. Yup, Gerry LaFrance actually taught me how to dye."
"AL:","He did."
"JG:","Yes, he did, he taught me the bleaching formulas, and then as things started to gear up we went from just a, white and natural were the only things that we offered, we were at one point in time, I remember, and Gerry taught me how to dye after that. And then Gerry would kind of come and go, he would vacation, and he was retired and enjoyed his time off. So he gave me a crash course in dying, and then I just kind of learned it on my own and, through books. And we had gone from having basically no color palette to having a palette of about, I’m going to say conservatively, two hundred colors at some one point in time. We actually had a market week, say, right around 1998, where we had a demand to, they threw about seventy colors and styles on us to go ahead and match for a presentation in New York. So things were definitely looking up at that point in time."
"AL:","And then it all sort of came down."
"JG:","Yeah, there were some funding issues. Again, I was never on the boardroom side of the conversations. I’d heard the rumors and perhaps was privy to some inside stuff that maybe I shouldn’t have been at the time, but yeah, it seems like we ended up getting purchased by a company in Minnesota, Farebo. They had secured a great deal of funds, from my understanding, to go ahead and either move this company to another location, or to modernize it. And nothing ever materialized as far as modernizing our equipment. Everything that we were working with was pretty much obsolete, and consequently the writing was on the wall, and we just couldn’t compete with high tech industry any more. We were just very archaic, and trying to get done what we could as best we could with what we had to work with."
"AL:","And Rachel had mentioned the last three months being very chaotic (unintelligible phrase)?"
"JG:","Oh, yeah, well I think everyone felt somewhat betrayed the last three months that we were here. We knew that the place was going to be closed down, there were a lot of 4 promises that had been made by the corporation in Minnesota that never came to fruition. There were, just a lot of things that transpired where people were hoping to go ahead and retain their jobs, they were hoping for the mill to be modernized to a certain extent, they really expected good things to come out of the promises that were made. But unfortunately it seems like they had other plans, and I believe they ended up purchasing a mill somewhere in the South, I don’t know. I was still on at that point in time working simply as a consultant, helping them get their cotton dying up and running in other places, and helping them out with formulas, and dealing with a lot of customer base that they had, and just basically trouble shooting and doing technical things for them at that point in time. But yeah, the wind was out of everybody’s sails and nobody really, everybody was showing up at that point in time for nothing more than the paycheck. They knew that nothing was going to come of this, it was dead end, it was just loading equipment on machines, and doing so as quickly as possible, and then just doing as little as possible for the remainder of the day, unfortunately."
"AL:","And after the mill closed, did you go on to a job that was related in some way?"
"JG:","Actually, absolutely not. I ended up taking a position, well that’s not entirely true. For a short while I did some welding, and then I worked for a few months over at Miller Industries in Lisbon, didn’t like it there at all. There were just some personality conflicts, it was very difficult to, it was not what I was used to. Here, I was used to knowing, I would get an agenda, this needs to be done by the end of the week, I would set up my crew, set up my formulas, and get it done. There it was, you’d get a list at the end of the day, and they expected you to go ahead and have everything laid out in an hour. It just wasn’t for me, did not work out. And then I went into, I became associated with a company out of New Jersey that manages and oversees building maintenance for retail stores, and I managed Maine, New Hampshire, Vermont, and eastern New York for them. So, completely not associated in any way."
"AL:","Are there things about your time in the mill that I haven’t asked you that you feel is important to talk about?"
"JG:","No, I think you’ve pretty much covered everything. I mean, without getting into technical aspects, I think that that’s pretty much a pretty good version of the evolution of my time at the mill. Started out slow, things picked up, and ultimately the carpet was pulled out from under our feet."
"AL:","Can you, before we end, talk a little bit about the machines, the different machines that would be in the dye room and the lab?"
"JG:","Well, as far as the lab goes, I mean everything was very obsolete, it was stuff that nobody was dying with any more. We actually had converted a Beck machine into 5 a paddle dye machine, which was just an act of complete and total desperation, trying to get product out and get it done with a process that this machine wouldn’t accommodate. So, you know, we were doing everything we could to go ahead and make things work. You know, in the lab, the process was basically we would get a Pantone sample, a colored chip with direction as to what product a certain customer was looking for this color to be dyed on. Then I would trouble shoot it in the lab using our basic dyes, actually our color palette of dyes, we didn’t actually using basic dyes. Basic is a type of dye chemistry that we didn’t use, we would use direct and fiber reactive dyes. And then depending on the criteria of color fastness, light fastness, that would determine what sort of chemistry we would use in the dying process. Then we’d go ahead and dye a sample, transition it into our paddle machines, dye a twenty, twenty five pound lot, see how that came out, and if it was consistent then we would go ahead and transform it into a production lot, run a couple production lots, fine tune it, and that was it, we were dying cloth. We did at one point in time secure some actual paddle dying machines, which were also very old for their time but it was nice to have them, and we didn’t have to use this Beck machine any more, which was just an absolute nightmare."
"AL:","Great, thank you very much."
"JG:","You’re welcome."
