"person","text"
"BD:","Roger, I had Roger Martin. He was very, he was a good man to work for, he was quiet. And there was Roger Ouellette, I think Roger passed, Roger Ouellette, I think he passed away. There were quite a few Rogers. There was Roger, then the last one was Roger Nadeau and Roger Vessieux, he was my, Roger Vessieux was my former (unintelligible). He's at, I don't, I think he's still there at Falcon. I think he's a supervisor now, or. There was a George Fine, I think his name was, he's a little guy. I worked for him in a couple of shoe shops too. They were good, good foremans. And Roland at, the shoe shop, I'm trying to think of, I can see it, and I can't think of the name. He was, he was foreman when I went into work, and they he became the boss, I can't think of the name now, superintendent? He's a super. And then there was, at Falcon Shoe, we had good bosses, and there was, I, I liked working there. I had to stop because I was sick. It was hard work, we worked hard, but it was good."
"AL:","So you could, you could make your quota and get out of work early for the day? But you couldn't stay longer and earn extra. Is that how it works?"
"BD:","Where I worked , where I'm trying to think of, yeah, yeah. There were, like I said, they set a quota, you had to that, and if you did it, you could go out. That's what we did, and we always a little bit more, so they'd have something to start with. But some of them, well, we had a girl that used to, we worked on conveyors, and she used to push the work, so that's how we got out early, because the others didn't, didn't get out that early. But it was, you had to make a quota, and then you were paid. I made money there, I made good money, for the time now, now, that's when you worked at for fifty cents and seventy five cents and a dollar an hour. But of course, things didn't cost what they cost today."
"AL:","Are there any recollections you have, of things that happened when you worked there? They could , you know, were there funny jokes, were there pranksters, anything like that?"
"BD:","Well, I remember when I, it was at, where was it that we had worked, we were working, I'm trying to think now which shoe shop it was, I, it was, it was at Falcon, I think, yeah, it was Falcon. We had, no, it's when I worked in the pocketbooks. They, the foreman comes over and he says, one of the owners, says, Betty, just take your stuff and leave. So we took our stuff and we left, and we went downstairs, and they told us to go across the bridge. So we had to cross the bridge and stand about, the place is closed. And (name) said, they had a bomb threat. So, George Fine was working there, and he says, here I am, looking all over the place. He, he had to look around to see if everybody was out, and he walks into the cutting room and he hears a tick tock, tick tock, and he says, I almost died. He looked, it was a big alarm clock that somebody had. So he came out, and he was telling us that the next day, so they, they started checking, because they had found a note. So they started checking out the notes. The one that did that was an idiot. He had, he had his slip, and he had made a slip, and then he wrote that note and puts it in the same box, so when they started looking through it, they said, well now, somebody had to put it in there. So they started looking through, and they, they saw it was the same handwriting . So he fun , he thought he was funny, and we were all about ready to kill him. So they had, they gave him an escort to the door to make sure that he wasn't going to come back. And there's a few other things that I can't remember, and then they had some people, in those days they were smoking, and somebody had left a lit cigarette, and the fire extinguishers went off, sprinklers. We came in the next day to wet leather. We had to go through, we had to take stock. So we, oh we had a few things that happened there."
"AL:","Did any of the companies, that you worked for, sponsor picnics or dinners or anything, throughout the year?"
"BD:","Nike, we had the day, the week after Labor Day, when Old Orchard was closed , they had paid to open it, and we went there for the day, a Saturday, we spent the whole day. The one in Sanford, the one in Lewiston, we had picnics. Other than that, I don't remember any other shoe shop having picnics."
"AL:","I just wondered. I remember when I talked to mill workers at the Bates Mill, in the heyday, they, they did dinners and holiday type get-togethers."
"BD:","Well, we had holiday parties, but it was more or less a group of people, that we get together and we go out to eat. Because I remember going to Rolandeau 's and going to different restaurants , and we were probably about twenty or thirty, that we'd get together and, and I'm trying to think of picnics. The only one I can remember is Nike. But the other shops, unless they had some and I, Knapp Shoe used to have Christmas parties, but other than that."
"AL:","Are there others that you worked with, that you think would be important for us to talk to, as we try to capture the history of the shoe workers?"
"BD:","There's a few friends that I worked , I made friends with them through the shoe shop, and I know there's one, I don't know if she, she'd, there would be maybe, I'm trying to think now, who, Jeanine Roux, Jeanine Roux, her, her father-in-law was foreman at Sea-, Shapiro, maybe Jeanine, and I'm trying to think of other names."
"AL:","Well, if you think of any, just let me know, or let Rachel know at the museum, because we'd love to expand our list of people. Is there anything that I haven't asked you about your time in the shoe shops, that you feel is important to add?"
"BD:","No, not really, right now I can't."
"AL:","Okay, thank you very much."
"BD:","You're welcome."
