"person","text"
"RS:","No, I never did, no, no. But they had baseball, and they had, you know, hockey. The hockey team was quite something, I mean they won a championship and they went over to Europe to play some of the European teams. I remember because that was about the time that I got drafted, that was 1950, and one of the fellas that was in the bed next to mine at Fort Devons, that’s where we were processed, was on that hockey team. And he, he was so upset because all his buddies were going over to Europe to play, you know, and there he was stuck in the Army. 4"
"AL:","Are there some presidents that you worked under at the Bates Mill that you have impressions and recollections of that you could talk about?"
"RS:","Yeah, the one that I was closest with was Woody Lambert. He was from South, North Carolina, and he had worked at Virginia Mills in Virginia for most of his life. He was, when he graduated from college, he graduated from North Carolina University, Wolf Pack, and when he left college he thought he was going to go play for the Red Sox, he went, you know, he tried out for the team and everything. And he finally decided that he was going to go in the textile industry. But I think he was the closest as far as presidents are concerned. I mean, I was very close with him. I mean, we worked together quite a bit, you know. And even after he retired, that was when the ESOP was completed, in 1976, he retired. He stayed with us while we were trying to get this ESOP going, and once that job was done he just, you know, he left and went back to North Carolina. And I used to go visit him while he was in North Carolina, we went two or three times, I guess. And we’re still on contact every once in a while, you know, I’ll call him on the phone and talk with him. He’s ninety years old now. Yeah, but he was a real gentleman. There’s an article in one of the folders that I have here about him, you know, a southern gentleman takes over, you know, the mill. He was quite some person, yeah."
"AL:","Now, were you still working at the mills when the Tang brothers bought the mills?"
"RS:","Yes, I was."
"AL:","What was that like, what changes occurred?"
"RS:","That was tough. In my estimation, there was only one reason that they bought that mill. Number one, the government was trying to get rid of the mill because it wasn’t making any money, so they offered it at a very low price. They bought it I think for one reason, they would tell you that they were going to make some big thing out of the mill, but I think their sole purpose was to raid the mill of whatever they could get out of it, you know, as far as equipment and things like that. They were very, very difficult to work with, because you could see that they were after saving money, and they were eliminating people that had been there for some long time, you know. And personally, they gave me a hard time."
"AL:","So they didn’t do any upgrades to the equipment or the mill, or -?"
"RS:","Not once. They would tell you that they were doing upgrades, but they weren’t really. I mean, they would move equipment from one mill to another, and bring it here, and never really got it fully working a hundred percent. And as far as the computerization is concerned, they brought in these very old IBM computers and they wanted to junk the system that we had working, which was a good system, it was a Univac, and they wanted us to put it on these old computers. They did get some of it going, but that was after I left. But it was tough, it was tough."
"AL:","What year did you leave?"
"RS:","I left in 1987. And I can remember when I left, when the president came in one day and sat at my desk and said, Thomas wants to talk to you. And I says, what does he want to talk about? He says, I think you know. I says, no kidding, I says, thanks a lot. I was so happy to leave, yeah. It was tough. They wanted us to leave on our own most of the time, and especially in my case where I was entitled to a severance pay. I wouldn’t get it unless they let me go, so they tried everything they could for about a year, you know, trying to get me to leave on my own. But I never did, I waited. I remember the day I left, I told them that I wanted to leave a little early because we were leaving 5 for Florida, my wife and I, and he says, yeah, okay. I says, well, can I get my pay right away, rather than waiting for a week, because you normally had to wait a week, you know. So he says, well, go ahead, tell payroll to give you a check, and they gave me a check. Seventeen thousand dollars. That was entitled, that was one, I think one week’s pay for every year that I was with the company. Anyway, I got my check, and I ran over to the bank and cashed it. And then I was getting ready to leave when Thomas, the older of the two brothers, came in and asked me to do him a favor, and I says, what’s the favor. He says, well, we’re going to eliminate the self-insurance on the workmen’s comp, and we’re going to sign up with Blue Cross/Blue Shield for the health coverage. So, he said, I’d like you to stay, and he says, see that all the papers get signed this afternoon and that, you know, we transfer all that activity to Blue Cross/Blue Shield. And I was more than happy to do it, because this way I was able to get coverage for the health under the COBRA plan, which gave me eighteen months coverage if I wanted it, you know, through the company. And so I left on a Friday, and on Monday I was at Blue Cross/Blue Shield signing up for the coverage, you know, before we left for Florida. And I can remember him coming up, would you do me a big favor, you know, before you leave, and he put his arm around me, you know. And he says, would you stay and see that those papers get signed, he says. And Thomas, who was the president at the time, Thomas Levine, he says, will be there and, he says, both of you can sign and get that done, you know, which we did. But the two Tang brothers were like night and day. They were like, they had, I guess maybe this is the way they worked, but they had, Thomas was like a father, I mean he was all family, you know, and I guess the Chinese people are like that when you’re working for them, you know, you’re like a big family. Eric was a hatchet man, so he was the one that’s giving everybody a hard time, getting them fired and letting them go and everything. And whenever something like that happened, you know, Thomas would kind of play it up, over, you know, and be the good guy."
"AL:","I want to go back for a minute. You were talking about Victor News."
"RS:","Yes."
"AL:","That was very much a central meeting place for a lot of people in the Lewiston community. And I know that I’ve heard a lot of people talk about that being a place for talk about politics, local politics. Did you get a sense of that growing up?"
"RS:","Oh yeah, politics, and a lot of sports and, you know, Red Sox. I had, at the time that I was working there in the evening, I had bought an FM radio, and at that time the Red Sox were being broadcast all the games on FM, you know, it would, you know, not on the regular station. And I can remember, we had a stand for newspapers, and it was just like steps, you know, it was almost like a bleacher. And the guys from, guys from the Sun and Journal especially, used to come over on their breaks at night, you know, especially late at night but, you know, they’d come over around nine, nine thirty and come over and stay a while and listen to the ball game. No, it was quite a meeting place, you know, politics and a lot of, we used to have a club of older men, they used to gather every night around nine o’clock, and they used to call themselves the Merrymeeting Club, you know, and they talked politics and whatever, you know. And they’d just stand out there and, in front of the store, and they would stay there til probably ten, ten thirty, and then they’d all go home. And one of them used to come in and do the sweeping, he used to sweep the store at night, save me the trouble, you know. They were nice guys."
"AL:","Was one of that group Louis Jalbert? I know he was a colorful (unintelligible word)."
"RS:","No, no, he wasn’t one of the group, yeah. 6"
"AL:","Now, is there anything about your time at the mills that I haven’t asked you about that you think is important to add, that I didn’t think of?"
"RS:","Not that I can think of. There were so many things that happened at the mill. I mean, you know, we got involved with selling the mills at one time, they were all sold to the City. The City bought the mills, and I don’t think we were paying rent. They bought them specifically to keep the jobs going, because Bates wanted to divest itself of brick and mortars, you know, they wanted to be able to put themselves in the position where if they wanted to, they could move out of this city, you know, without having to worry about selling buildings and stuff. And then we were involved with buying the rights to the canal. Because at that time we were producing a good part of the electricity that we used at the mill, because we had a generating facility at the Bates Mill down in the lower section with, you know, generators and stuff like that."
"AL:","And did the city own the canals at that time?"
"RS:","No, they were owned by Union Water Power Company, which was a subsidiary of Central Maine Power. They’re still at the, where the old Empire Theater used to be, there’s a building that’s built across the canal, you know, next to the bridge, and that’s where they’re located. No, they bought, they sold the rights to the mill, and then when we went into the ESOP, we all, we had to make some changes relative to, before we could go into the Employee Stock Ownership Plan, we had to get rid of those things. So we bought the mills back, we got the mills back, and we had to, I can’t remember specifically what happened to the electrical thing. I think we had to buy back the electricity, too. But that was a big change."
"AL:","And the ESOP wasn’t successful in the end."
"RS:","No, it wasn’t, no, it didn’t, didn’t last more than two or three years, a couple years."
"AL:","And is that when the Tang brothers came in and bought it?"
"RS:","That’s when they bought it, yeah."
"AL:","Great, thank you very much."
"RS:","You’re very welcome."
