"person","text"
"AT:","My supervisor, Dave Chamberlain, when I started here, was a brick maker, and he was an excellent brick maker, I had been told over the years. A great guy to work with."
"AL:","And did you know any of the Morin family?"
"AT:","No, I did not, they were all gone by the time I got here."
"AL:","Do you have any stories about your time working in the brick yard, anything that you can recall?"
"AT:","I can recall a hot summer day, we used to have two brick machines opposite each other, side by side, and a hot afternoon, they'd be almost done, one crew would start throwing mud at the other crew, and then you had a free-for-all and everybody was covered with mud. And the supervisor, Dave Chamberlain, would come up and start yelling and screaming, and it was all over, nobody got hurt and everybody was just covered with mud."
"AL:","And did it cool you off?"
"AT:","No, not really, not really."
"AL:","Are there things I haven't asked you about in the brick making that you think is important to add, are there any techniques or things that you did in making the bricks that you think would be important to talk about for other people to learn?"
"AT:","Other than the bricks that they used to make handmade, everybody said they were a lot better looking brick than a machine made brick."
"AL:","And why is that?"
"AT:","Well, I would say the brick itself was made, the way it was dumped out of a mold, put on a pallet, I think there was a lot more care."
"AL:","And was there a difference in color?"
"AT:","From what we have now to the old skoving kiln, probably there was a little, not by much."
"AL:","So what's the process now? It goes into a big machine to cook?"
"AT:","It goes into a -we used to have a scoving kiln, it was a pile the brick, you piled up, you put brick on the outside, and you used to mud it, then you used to have arches and you used to use wood and oil to fire the brick. And after a period of fourteen, fifteen days, the brick were fired and then you had to take all the outside of the brick off, the scoving, to pick the brick, to get the brick to the jobs. Now, the brick are set on kiln cars, they're dried and fired within a week, so it's a lot quicker now."
"AL:","Now are there any, after this, Morin Brickyard went with the technology to make it more automatic than manual, were there still others that you know of, little brick yards around, that were doing it?"
"AT:","Yes, there was, there was Royal River in Yarmouth, they was making water- struck brick. There used to be Dennis Brick right here in Auburn, on Brickyard Circle. That's it as far as I know was, when we were running , when I started here."
"AL:","Is there anything that I haven't asked you that you think we should add?"
"AT:","Not that I can think of."
"AL:","Now, you mentioned, before we end, you mentioned your dad was a truck driver. Did he work for a company, or was he independent?"
"AT:","Worked for a company."
"AL:","And did that take him, where did that take him?"
"AT:","Mostly just Maine. Mostly. Back then the trucking industry was regulated and you had certain areas you could haul freight. Now you can haul freight anywhere, so."
"AL:","And your parents' parents, did they come from Lewiston-Auburn area, or had they come from somewhere else?"
"AT:","Canada."
"AL:","I think that's all the questions I had, thank you very much."
"AT:","Thank you."
