"person","text"
"JR:","Well Jim Elwin was a Republican, Mitchell was the Democrat, and Longley was the independent. And they never gave us a chance, because they figured Mitchell would probably win. Well, we fooled them, due to hard work and, but they were all great candidates, they're all good people. In fact, George Mitchell has proved to be one of the great Americans, as far as I'm concerned, for what he has done for this country and for other countries all around the U.S.A. , we are very fortunate to have George Mitchell as one of our people. And had it been any other time, I probably would have supported George Mitchell, but being Jim Longley and a very close friend, you stuck with your own people."
"AL:","And what was he like as a governor, from your perspective?"
"JR:","Oh, from my perspective he was A-one - Jim died of cancer in June. He always said he'd be a one term governor, and it's too bad because he would have done great things had he been able to do a second term. But he was not able to, and being a one- term governor, he did not accomplish all the th ings that he would like to have. But government was overstaffed , and still is. You have two people doing one person's work in government. Like you do in the military, you've got three people doing one person's work, and the other guys are walking around with a clipboard making them look busy. But Jim cut back on people and government and saved the state an awful lot of money. And he had the foresight, being in business, being in the insurance business, he had the foresight of knowing how to run a business, and he was very successful in his business, and also as governor."
"AL:","There was another state wide but local politician that you and I are both familiar with the name of, Louis Jalbert. Did you ever get -?"
"JR:","Are you putting me in a position? He's something."
"AL:","And so I was wondering, like what made Louis Jalbert tick, maybe, what were some of the challenges in working with him? Because I know he had sort of this colorful personality and he could do, he had some power politically and did some good things, and then created challenges for people who he worked with."
"JR:","Yes, Louis Jalbert was what they called Mr. Democrat in Lewiston. But me being from Auburn, we were on two sides of the fence so we didn't always agree. But Louis was for the older people, there's no question about it. He was a party man. With Louis there was only one party, and that was the Democratic party, and when you went to the polls you didn't check off who you wanted to vote for, you just put a big ""X"" up there, which in Auburn we didn't do things that way. We voted primarily, more independent and voted for the people, for the person that we thought was best qualified. But Louis did do a lot of good things. He was instrumental in bringing the local college into town and, which was on Turner Street in Auburn, which is probably the finest location around for a college, and was what they used to call the old poor farm, in Auburn, down on Lake Auburn. And he was very instrumental in helping getting them there. But I'm going to say this, one step further, when I was on the Chamber of Commerce, if I recollect, we started then a college in the city of Auburn and Lewiston, and that was like a one-room college, it started I think in the DeWitt Hotel. The Chamber subsidized it. Malcolm Philbrick was one of the instigators that really, really pushed for higher education in Auburn and Lewiston. Some people have given other people credit, but he was head of the board on the Chamber of Commerce, the educational board , and he got to have the University of Maine bring in, I think they used Walton School for a couple of years, they used Webster School a couple years, they used Sacred Heart School for a couple years, and they bounced around different areas because of cost, and then they started growing from there and they became part of the campus of the University of Maine. So it grew from there to what it is today, which is one of the greatest assets of the area is having that Auburn-Lewiston campus of University of Maine here in the two cities. So I give Malcolm Philbrick a lot of credit for the past history of the University of Maine in Auburn and Lewiston."
"AL:","I have one more question, and it goes back to what you were talking about, your parents brought over your father's parents from Canada and they stayed with you?"
"JR:","Yeah, and my mother's parents."
"AL:","And your mother's parents as well."
"JR:","Yes."
"AL:","And did you get to know them? I don't know how many years it was that they were with you, did you really get to know them? I'd love to hear that."
"JR:","Yeah, I vaguely remember my grandfather, because I was like three years old when he died. My grandmother, Rousseau we're talking about, my grandmother Rousseau lived with us until she was I think eighty-five or eighty-six. I think she died somewhere around 1945, and she lived with us. And in those days we didn't go to funeral parlors, you had the funeral processions all done in your home. And what they would so is, they would put a flower, bouquet of flower outside the door signifying that there's death in the family, and everything was done in the home. And then my grandmother Grenier, she lived with us off and on for years, not permanently like my grandmother Rousseau did, and then she went back to Canada to live. My grandfather Grenier died during the Second World War and I got never to know him."
"AL:","So that, I mean that was a lot of extended family under the roof, under one roof."
"JR:","That was."
"AL:","I mean how did it affect you growing up? You had a sense of all these generations of family."
"JR:","We knew, the beginning of that was when we lived on Western Promenade and we had just an apartment then . Then when we moved out to Zoar Street, below Six Corners, we had a two-story house, we had a lot more room , so there was more room for these nieces and nephews that came to live here, from Canada. They lived as housekeepers, because they were only like thirteen, fourteen, fifteen, until they were old enough to work in the factories. But then they stayed here for the most part, and got married here and raised their families here. My mother's folks were brought up on a farm, and my father likewise, but they had (unintelligible) factories on their farm, and they had cows and pigs and whatever, and the government in those days used to help subsidize the Canadians. And what they would do is they would give them land, extended land, so they could grow. And they enlarged their farm by this land that this government subsidized them with. And then some of them retired there, and others just completely retired."
"AL:","Well, just to end the interview, I wanted to ask if there was anything that I haven't asked you that you think is important to add. (Taping paused.)"
"AL:","And so Jerry, I want to thank you very much for the interview."
"JR:","You are welcome, and I hope that I was able to convey something to you that might be instrumental and beneficial to the museum."
"AL:","Absolutely, thank you."
"JR:","I know that there are others that might have done a little better job, but that aren't that many people around today."
"AL:","No, there aren't many brick makers. Thank you."
