"person","text"
"BM:","Back in 1979 or '80 , the gentleman who owned Compo Shoe Machinery, which was started by his grandfather in 1902, then his father took it over and passed it on to him , and he started to notice the decline and these factories, they were going overseas. The first ones that went overseas started under the Reagan program , President Reagan, and every year we'd lose two or three. Pennsylvania would lose some, Texas lost a lot, Arkansas lost all their shoe factories overseas. And ours kept going down also. The ones that stayed with us to the end was Old Town Shoe, New Balance, which is still in Skowhegan , Norridgwolk, and Norway, they're still here. And of course we had the Edmond Allen's, where the chicken factory was, they're still here but they're leaving , sometime with in three months. We also have Falcon Shoe, in the old Cornell Mill, and they're leaving this year."
"Al:","They are?"
"BM:","They've already started to ship machinery out. This will be the end of Lewiston and Auburn area, or the state of Maine, other than New Balance. Going back to Henry Hardy, in 1983 he noticed it was going real bad . Then the first '84, these machinists, who were all making big money, said, we're all going on strike. He told them, you go on strike, and I'll padlock the door. So they accepted the union , they did go on strike. They said, we now strike, and this is what we want. He said, I hold the key in my hands, and I'm locking the doors. This is the end of Compo Shoe. It started in 1902, and he locked the door, April 30, 1984. I was sixty-two, retirement age, so I went out, I retired, early retirement. But they were good to me, they kept me in a company car until I turned sixty-five, and they kept me on the Blue Cross insurance until I turned sixty-five. So they were good to me. But that was the reason for it. Factories are going down fast. Plus, when they brought in the union they finished it for us, at Compo. United Shoe Machinery, which were bigger than us, they went out before we did , because they knew it was coming. I have worked in the shoe business in a way. I worked for Pamco Shoe Machinery, after I retired . They're in Railroad Park, where L-A Museum would be. Right in back of there, in their new building, pretty quick. And I worked there eleven years, part time, in the machine shop. And he still supplies to all the machinery overseas. The Dominican Republic, China, Japan, you name it, and the factories are there, and he still supplies them. He is now the biggest, I believe, in the United States, selling used machines parts to the shoe industry. He rebuilds machinery, sells them as reconditioned . He's doing very well. He employees fourteen men right here in Lewiston."
"Al:","And what's his name?"
"RT:","Morris Cody, and the company name is Pamco Shoe Machinery. Very nice kid. He's young. Compared to me he's young. He's fifty-seven."
"AL:","So that piece of the industry survived ."
"RT:","Oh yes, it's still going to be there for a long while. These factories overseas need the parts. But what Bush started to do, but didn't finish , I wish he had, he was going to start charging the manufacturers on the income. The taxes for bringing the shoes into the States, he was going to charge them more royalties. He never followed through . If someone would tell them, you have to pay more, they would start coming back and that's what someone has to do, it would bring a lot more jobs. And believe me, in Maine, a lot of shoe factory jobs could be filled easily, because they're all shoe makers. We could probably train some of these Somalians to be shoe makers, I don't know. There's a lot of people. I just bought some shoes by mail, the one's I'm wearing now. They come from Japan."
"AL:","And I know that, I mean, a lot of the hand sewers are getting older."
"BM:","They're all gone."
"AL:","And how are we going to, how will a new generation know."
"BM:","We'll have to train new people. And the new people are just not interested in learning anything new. All they can think of is being programmers for computers and stuff. That's all they want to do. If you'll notice, I don't have a TV on here. You won't see no computer. I had my cable disconnected , so I don't watch TV. To me it's a waste of time. I'd rather be working with my hands. And I do a lot of work with my hands."
"AL:","What do you do? Do you have hobbies? BM : Well, that lighthouse up there, I built ten of those."
"AL:","Oh, wow."
"BM:","Yeah, they all light up, and they do go around. Bird houses, I build a lot of them . I give them away to get rid of them right now. You need a bird house, I'll give you one. I'm trying to get rid of some. I build anything out of wood . Towel racks, paper towel , the dispensers that you put your paper towels on, you name it, out of wood, and I'll make it."
"AL:","It sounds like you were just very naturally talented in terms of building, and mechanics."
"BM:","Yes. If anything breaks, I fix it."
"AL:","Did anybody teach you the mechanics, or you're just self learned?"
"BM:","I'm just snoopy. I've been lucky. A lot of people would say, well hell, I went the hard way, you go out and learn the hard way. But no, they'd answer my questions, and I learned . As I say, to be an electrician , you have to know more than what I learned in school , but learned from the electricians and engineers from Compo Industry. Then I went to Augusta to apply for my license, and no problem, I got it right away. So I had the ability to learn. Today I don't. I don't retain what I read anymore. I'm too old. What I used to read once, I have to read ten times to retain it now. But as you get old, things change."
"AL:","Is there anything I haven't asked you about you r time in the shoe industry that you th ink is important to add?"
"BM:","No, in the shoe industry, a lot of people are not aware, but don't even think they were getting this, we had very good medical insurances, the employees, all over. The first one to bring that in was Shapiro Brother's Shoe Company. They were there where the Denny's, the restaurant, is today, that's where they were. And Arthur Shapiro said, I'm going to take care of my help. He brought in the, I forget the name of the insurance outfit, they were from Augusta. But the people were well taken care of, medically. You had no insurance at death, that's another thing . Then Lown Shoe, Phil Lown, was very good also. He brought in the good insurance, who used to be my boss originally, years ago. Now Phil Lown and Harold Alfonso in the Dexter factories , they gave out a lot to the industry, colleges and stuff. Harold Alfonso actually almost built Maine, (unintelligible) . Phil Lown gave thousand and thousand of dollars to Bates College. His two boys were there of course, that's the reason for it. And of course Phil Lawn's brother, we just named a bridge after him, Dr. Lown."
"AL:","Oh, they were brothers."
"BM:","They were all in the shoe industry. They were good , very good. In my case, when my girls were in nursing school, they had to have nurses shoes. I never had to buy any. They were made for me buy Belgrade Shoe Company. They used to be on Hotel Road in Auburn. That's gone. And of course, I never bought shoes for myself or any member of my family anyway. The last two years I've had to buy some, darn it. The shoe industry has been very good. It's been good for the city of Lewiston , and Auburn . Also the state of Maine. But imports, that's what killed us. Would I go back to the shoe industry, knowing what I know today? Yes, I would go back."
"AL:","You liked it."
"BM:","It was challenging. A lot of them just stayed at one machine day in and day out. I wanted to roam . I learned different machines, I learned everything. Everything but stitching. That there was out of my department. I like to stitch stuff with my machine downstairs, but not in the shoe industry. Although, I used to go in there to help them fix their machines. Lown Shoe was good to me in th is respect, they let me travel all through the factory, when I came back from the service, to learn whatever I wanted to learn . I would go back to the industry today if they needed help. At my age, I would go back."
"AL:","Well great, thank you so much."
