"person","text"
"NT:","No. Well my youngest daughter Dina, she came to Sebago, at L.L.Bean with me. She worked there probably two weeks. She couldn't stand it. She was young, she was sixteen. I bet she would have been better staying there I think. She didn't have a lot of time after that unless, you quit one place it's not easy to get a job. I quit a lot of places, but I gave them notices. I go look for the job before I quit this one. I made sure I get one. You don't want to get fired with no job. She's the only one that work in shoe shops. My oldest son , he's an instructor at (name), the state of Maine. Dennis is a computer tech. He's an expert in computers. He installs computers for companies and stuff. He's in charge of computers in Maine Medical in Lewiston, Central Maine. He was in charge of the Portland but he quit there. His twin sister Denise, she 's in occupational therapy and has a degree and stuff. She opened up different places for therapy, head injuries and stuff. Now she's in Florida . Her husband is a chemical engineer. He works for the paper company, so."
"AL:","So they got all different -"
"NT:","Oh yeah."
"AL:","Roots?"
"NT:","Donna, the one I tell you is Donna. All these went to college, yeah . Four went to college out of seven. Donna is teaching part-time in Orland. She was a teacher in Sanford before, but she married this guy and got a better job offer in Orland so he went over there. They got two houses. In the summer time they live down by the ocean and in the winter time when the school starts he goes up there to teach school, and her kids go to school. She has four kids, so they go to school up there. The other three, they tried college and they didn't make it. They got out, they quit, they went to work. They work at the cashier, bank, and they work at grocery store, flower shops and now they're all in daycare. They all have their own daycare, three of them."
"AL:","Well, that's neat."
"NT:","Just like their mother. Their mother's only job she's ever done, daycare."
"AL:","Now is there anything else I haven't asked you that you think we should add?"
"NT:","About shoe shop?"
"AL:","Yeah."
"NT:","Know the reason why they took that picture of me?"
"AL:","Why?"
"NT:","Because I had a blue shirt. That's the only reason they did the interview with me and take the pictures. I took about a hundred pictures from all sides."
"AL:","Wow."
"NT:","There was four or five people around me with those big umbrellas that guide light and-"
"AL:","Right."
"NT:","Light checker and all this stuff, put it in my shirt and , because I had a blue shirt. Was there a hole in that one? I can 't remember. No, I don't see it anyway. Because most of them , I used to smoke the pipe and had a big pack of tobacco and it used to tear the pocket and there was always a hole up there in the corner, but that one didn't have one. I couldn 't remember if it had a hole. But I had pictures taken with a hole in my shirt, over the pocket like that."
"AL:","So they liked your blue shirt?"
"NT:","Oh yeah. It showed up good on the little thing he had there. But they take a different kind of Polaroid pictures of different people and then they give them back and they check them out. I was also interviewed by Geraldo Rivera."
"AL:","Really, Geraldo Rivera?"
"NT:","Yeah , at Billings, yeah. He was (unintelligible) the manufacturing in the United States. He say we will need probably two hours on that same bench . He asked me all kinds of questions and took pictures and stuff. And it was on the TV, when they showed it on TV they just did a passing shot of me, the camera , that's all there was of my (unintelligible) . And mostly them talking with the supervisors and staff about the working going down and all that. Yeah, Geraldo Rivera, mind you."
"AL:","Wow. He came all the way to Maine."
"NT:","Oh yeah. Surprising , yeah ."
"AL:","Well great. Thank you so much."
"NT:","You're welcome."
