"person","text"
"BL:","I think the store would have been a good job. I liked meeting a lot of people, made a lot of friends, people from out of town. Used to come back every year from, even in Canada and all that, and they always came to me to be waited on. I retired in 1980, and I met my second husband. He lived in Florida. And we married, and we’ve been married twenty-one years. My husband, my first husband died in 1976. And I had three children. My oldest son was in the service for twenty years, he’s a retired service man. And then he worked, he moved to Connecticut and he worked for the state of Connecticut in a women’s prison. And my daughter, she passed away when she was twenty-eight years old, and she had three children. And when she passed away the kids, she had one son close to eight, and the other one six, and the little one was two and a half. And when their mother died they said, when we grow up we’re going to be doctors. Two of them are doctors, one is a nurse. And my youngest son, James Brochu, lives here in Lewiston and he’s the one that takes care of me."
"AL:","Now, did you see over time that the mills were slowing down, or having problems financially? Did you see that as a worker?"
"BL:","No, I really didn’t pay too much attention to that."
"AL:","Do you remember any strikes at the mills?"
"BL:","Oh yes, yeah, I remember a strike. And I didn’t belong to the union at that time, and I joined the union, of course, because everybody had to."
"AL:","What was the strike about? 3"
"BL:","Must have been wages."
"AL:","Did you get vacation time each year?"
"BL:","Yeah, one week, two weeks vacation."
"AL:","And health insurance?"
"BL:","Yes."
"AL:","I understand that there were social activities that went on in the mills."
"BL:","Well, I bowled, I did the bowling, and I was a Bates News reporter also. Well, I think you would see my picture in there with Hal Gosselin and all of them."
"AL:","So you reported on news about the mill?"
"BL:","About the people in the mill. When they went on vacations, or whatever they did, you know, they’d tell us. And then we had nice get-togethers, too, you know, and we’d call the reporters. And the bowlers we had, I enjoyed bowling, too."
"AL:","Did you get, when you bowled, did you get to meet people that you didn’t work with every day at the mill and got to know them?"
"BL:","Oh yes, there were some that worked in the office. Quite a few, as a matter of fact. Yeah, Fern Pelletier, and I think he was a designer, and Lafrance, Gerry Lafrance and his wife, and we all -"
"AL:","Jackie?"
"BL:","Jackie, we all bowled. As a matter of fact, I met them not too long ago. I hadn’t seen them in years."
"AL:","Did any of your younger brothers and sisters work in the mill, too?"
"BL:","My sister, the one that, younger than I am, she worked in the shoe shop. She had gone in the mills for two days and she didn’t like it, so she went in the shoe factory. And my brother George owned a grocery store, Union Market. And my sister Lucille worked at Pepperell also, and my sister Doreen had worked at Bates for a while. And my brother Gene was a milkman, and then he worked, he was in charge of the laundry at St. Mary’s Hospital, he worked there for twenty some odd years."
"AL:","Are there things about your time working at the mills that I haven’t asked you that you think is important to talk about? Memories you have, or?"
"BL:","One thing, the nurse was a wonderful person. I can’t remember her name, though."
"AL:","So they had a nurse right there at the mill if you got hurt or sick?"
"BL:","Yeah."
"AL:","Do you remember there being many injuries to workers from the machines?"
"BL:","No, not too many. I know that many years before, when I wasn’t working at Bates, my sister was working there, and she was working on the winders also, and she bent down and her hair caught in the 4 wheel and pulled out all her hair, here."
"AL:","So you had to be careful."
"BL:","Yeah, but those should have been covered. She had dropped a bobbin, bent down to pick it up, and she had beautiful hair."
"AL:","Well great, thank you very much."
"BL:","You’re welcome."
