"person","text"
"HB:","Oh, my first supervisor was Gus Mullen. He was a short guy, he had red hair, and he’s the one that gave me the job, you know, as a fixer. This guy was running the department but he had knowledge of machinery, and he gave me a job to, helper. And when the guy died, and I took his place. And one of my boss, well, I had quite a few bosses in forty-nine years, you know, I had Irwin Bradley, he was a farmer but he was a nice guy. I can’t say nothing against the boss, because I was my own boss. You know, I could, well the last twenty I did what I want to do, because they never check on me, and they knew I was there all the time. And in the morning they used to go around and check if all the peoples are in. Me, I could come in at nine o’clock, they wouldn’t know. But, you know, but I was there all the time, though. I went out sick twice. I remember one was for my knees, and one was for my fingers."
"AL:","Was the fingers from working?"
"HB:","Yes. You know, they had the chutes, a conveyor belt, the stitcher had a conveyor belt and when they stitch the spreads would go up the conveyor belt and land into a, in the basket after they were finished. So one day this conveyor belt, the chains broke, roller chains broke, and I went over to fix it and I shut the power off. But the switch is close by the basket, you know, but nobody, well we knew that the switch was there but we never thought, you know, that something could happen. And I put the switch off, and I put the roller chains together, and when I put the links in, the girl step on the pedal and the roller chain start working and my fingers went through the gear. So I lost, I, just the end of my fingers, you know. And they thought it was my fault, you know, so a month or so after Joe Belanger, one of the boss, was with me and the same thing happened, you know, the chains broke and he’s the one who put the power off. But somebody went by and push the basket and it hit the switch and the switch went on. So they found out that I was right. It was an accident. And the girl felt bad, you know. But it’s not her fault."
"AL:","Oh sure. But the machinery can be dangerous sometimes."
"HB:","Oh yes, but you know, the basket rolled over, it hit that switch and the switch went on. And they, you know, the girls are so used, after they finish the stitching, they step on the pedal and send it straight away, you know, to the baskets. But, anyway."
"AL:","Did you ever have, were you always real, real busy, or did you have time to sort of joke around at work?"
"JB:","Oh yeah, we had time, yeah."
"HB:","Joke? Oh yes, oh yes. There was a lot of stories."
"JB:","Yeah, like the time (unintelligible phrase), now I don’t remember."
"HB:","Me, you know, the boss told me one day, he says, Henry, they call me Henry because my name is Honore, you know? And he says, you know, he says, when you sit down and you’re doing nothing, he says, we’re making money."
"JB:","Yeah, that’s right."
"HB:","But, he says, if you’re working that means the machinery is down and we’re losing money. So, and then, you know, I tried to keep all the machinery, you know, greased and oiled so they wouldn’t shut down. And even the boss, you know, it was somebody’s birthday they say, Henry, that’s this woman’s birthday, so I used to make a star, you know, I used to fold a cardboard like this and I used to make a star, and I says, and on the star it says, on this day this person was born, you know, and I put the year and the date. I never put their, the age, just the year and the day. And then when they open up the star, 6 you know, it said happy birthday. So everybody was signing that card. (Unintelligible phrase). And one time one girl was mad. She didn’t want to say her age. Somebody told me the date. She was, I didn’t know that. So I put, on this day, you know, that year a star was born. Who told you my date? So everybody knew. And today, -"
"JB:","She’s still living."
"HB:","Yeah, I saw her about a month ago, at d’ Youville, she’s at d’ Youville, and she remember."
"JB:","Yeah, she does, oh yeah."
"HB:","She remember that."
"AL:","She never forgot that."
"HB:","She didn’t, and I didn’t either."
"AL:","If I asked you what are some of your biggest impressions of your time working in the mill, what would your impressions be?"
"HB:","Me, I was, I’m glad I work at the Bates. And what you see, thanks to the Bates."
"JB:","Yeah, that’s right."
"HB:","See, I got a house, I got a car, you know. Without them, I don’t know. So."
"AL:","Did the union in the mill play a big part in your lives?"
"HB:","Yes, yes."
"JB:","Yes, yes."
"AL:","In what way? Good, bad?"
"HB:","It’s good."
"JB:","Good, yeah, it’s good."
"HB:","You know, one thing I can say for myself and I think for her, I never had a complaint from the union or from the Bates. You know, sometimes they, if you do something wrong they would send a letter to the union, you know, and say this is, he did so and so. Never had one."
"JB:","No, me either."
"AL:","And did the people that represented the union who were working in the mills, did they like talk to you, you know, are things safe or, are you getting paid enough or, how did that work?"
"HB:","Oh, you know, textile is not like working at the shipyards, you know, I mean you couldn’t ask for more money because they were not making that much money, you know? And we got along good, and they never did. We asked, you know, we asked for raises when the time came, and, but only a couple of times that I know they went out for strike."
"AL:","Yeah, do you, there was one strike that lasted about a month? 7"
"HB:","Yeah, yeah."
"AL:","Do you remember that one?"
"HB:","Oh yeah, that’s the year that I plant my shrubs around the house."
"JB:","Yeah, that’s right."
"HB:","They just came at the right time, they came at the right time and the strike came at the right time (unintelligible word)."
"AL:","And how did you get through that time? Both of you were at the mill?"
"JB:","Yes."
"HB:","Oh yeah."
"AL:","So you both were not working."
"HB:","But, you know, that’s another thing, you know. You got to save some money for rainy day sometimes, so."
"JB:","We used the rainy day money."
"HB:","Like they say, you know, if you’re not working, you got a slow down or something, some of the work, some of the extras that you got, so we survived."
"AL:","Did you interact with Fred Lebel?"
"HB:","Yes, Fred Lebel was, yes, super, he was big chief at the end at the Bates. He owns, now he’s still working at the Hill mill. I saw him about, oh, about a month ago."
"JB:","A month ago, his wife."
"HB:","His wife was at the d’ Youville and he remember me, he remember my name, Honore. He says, Henry, but he says, no, he says, it’s Honore, you know. And for a president to remember your name, with all those peoples are working, well, you know. I was proud of myself, because who would remember after, you know, I retired 1989, heart attack. I was going to make fifty years, but I quit."
"JB:","Yeah, that’s right."
"AL:","So you retired right before the mills closed."
"HB:","Oh yes, just before. And, well, you know, disabled, heart attack. So I’m so lucky I’m still alive. Thank God."
"JB:","That’s right."
"AL:","Is there anything that I haven’t asked you that you think we should add to this today, something I missed about the mills or growing up in Lewiston? Lewiston used to be like a shopping center, didn’t it? What was that like?"
"JB:","It was nice. We used to go shop every Saturday, us, my mother and me. Yeah, we used to go 8 shop on Lisbon Street, and we like it. No more now."
"HB:","And you know, after we, you know, in the old days it was Lisbon Street, we used to walk on Lisbon Street, you know, doing the window shopping on Sunday. And then Saturday night we used to go to different towns, cities, you know, and go and shopping. We used to go to West Gardiner, you know, when, Gardiner, and shop along the streets, and go to Portland and walk on Congress Street. You could go to a show, we’d go to a show early and then we walk the street. Today, well."
"JB:","No, that’s a -"
"HB:","Oh yeah, there’s a lot of things that you won’t, you’ll never see. Like Pleasant View Acres, that was just woods there. We used to go raspberry picking, you know. There was a lot of it. They had, in where the Pleasant View Acres, they had, in the woods they had an apple tree, didn’t belong to nobody, you know. They were so good, the apples were good. Nobody took care of it, and there was no worm or nothing, it was good apples. And they had grapevines. Now everything’s destroyed now, they got houses now. So that’s where I spend my childhood, playing baseball, over here after we got married, next lot from here, that was empty and we make a volleyball court, and the people from downtown used to come and play volleyball with us. We had a league going over here."
"JB:","We had the kids, too."
"HB:","They bring, the guys would bring their kids, you know, they had to keep their kids, and she got locked up, she got locked out twice."
"JB:","Over here."
"HB:","The kids used to come in, you know, and she goes with the kids, you know, and they lock the door, the key was inside. We used to, she had to, she went to her mother."
"JB:","My mother was living nearby."
"HB:","And get a key."
"JB:","Get the key to come in. Oh, my God, those kids, they were awful."
"HB:","We had a good life."
"AL:","Well great, thank you both very much for your time."
