"person","text"
"NP:","Oh yeah, all the mills had their bowling team, yeah, we’d bowl against each other’s team and it was great, it was a lot of fun, yeah."
"AL:","Did you get to meet people from the mills that you didn’t normally work with every day?"
"NP:","You mean, from the -?"
"AL:","From the mills, like people that might not be in your department, would you get to meet them and get to know them a little?"
"NP:","Oh yeah, oh yeah, I’ve known quite a few from other departments. Like Larry Nadeau, he was, he was an overseer in warping, upstairs, up the slasher department. Noel Poulin was overseer of spinning room up at the Bates Mill. I know a lot of, yeah, like Ellen (name), she was a weaver over there, she died four years ago. Actually, she’s the one that showed me how to weave. When I started I was cleaning machinery and cleaning looms, and I’d to hurry up and go with her and she’d show me how to weave, because I didn’t want to stay where I was. And Harvey Landry, in there, he’s the one that showed me how to fix the looms. Yeah, over there, back those days it was, at the Hill Mill, it went pretty straight. In order to go up you had to go through the, step by step. You started there cleaning, greasing, sweeping floors, then you had to, you went to be a cloth doffer, a tying machine operator, you had to be a changer, then you had to be a fixer. You had to go through all this before you became a supervisor, and when you became a supervisor you used to come here at the, I came here at Bates Mill. When I became an overseer I had to come here at the Bates Mill, get an interview, and they sent me to Portland to take a psychology test and stuff over there. Oh yeah, I did good, too, up in the 90s, every test I took. I went in Portland, I remember it was a snowy day and I was a little worried about coming back. Had some guys, when I became overseer, they had some guys, I didn’t have no college 6 education, nowhere near, but some guys who did over there and I got better grade and did get the job. Yeah, a long time ago."
"AL:","So you said you did a little bit of work in the mill when you were still a teenager?"
"NP:","Yeah, I worked a few weeks at the Androscoggin Mill. I don’t know, I don’t remember how long it was. I remember the supervisor over there because he’s the one that really got me the job, and he was one of my neighbors, George Pacios. And then I did come over here and work in the weave room over here, Number five [#5] weave on the third shift. There was a, the supervisor was Henry Talon, Talon, yeah, I worked for him. And that’s where I really started learning, really started to learn to weave more over here. And then there was, the president of the union then was Larry Goulet. There was, some names, I got them in my head but I can’t remember them, he was an overseer over here before Bob Roy in that room, Boucher, Boucher, he was in IE, like Fred Lebel was. He learned, he started there and then he went and became supervisor in the weave room. And of course Bob Roy was there before me in the weave room. And Don Taylor, when I came here I didn’t know him, I didn’t know him. There was Steve Crowley, over here, was superintendent at the time. Richard Sylvain, he became, he was a loom fixer and he, matter of fact he became a general in the National Guard. He was going to school while working over there, he was in, yeah. (Unintelligible phrase), Bob Bouvier over there, Joseph Foisy. It’s a long time ago. I know them but I forget their names."
"AL:","What were some of the things you really liked about your job, and what were some of the things you didn’t like? Were there sort of things you liked more than others about your job?"
"NP:","No, I, I had a brother worked over here, he retired in 47 years. He’s got his picture at Da Vinci’s, on the wall. Yeah, real, real thorough. Anyway, what I didn’t like about my job? Ah, it was tough sometimes, decisions to make, you know. And what I didn’t like is having to chew somebody out. I was 29, 30 years in supervision and I think, in all these years I think I fired only three people. I’m the kind of guy that believes somebody was doing something wrong, you could explain it to him and talk to him and, you know. Especially if they were people good on their jobs, I’d talk to them, and I would never tell anybody to go do this and go do that. I would ask them to do this and do that, which I think helped me a lot through the years. And, some people, they get a management, supervision kind of a job and they 7 think they’re it. Well, I always took myself as one of them and, working there and earning the same money, I’m working for money the same they are, work for a living, and I never, well. I think I fired just three people in all these years. I’d try and save them and make them understand, and usually they turn out pretty good employees."
"AL:","Is there anything that I haven’t asked you about the mills and working here that you think is important to add?"
"NP:","Well -"
"AL:","Something that sticks out in your memory?"
"NP:","Not, no, working at the Hill Mill, they were more stricter, more quality oriented than any of the other mills."
"AL:","The Hill Mill."
"NP:","The Hill Mill. And I think better organized than any other mills around, I think so. I worked in, like I said, I worked here, I worked at the Libby, I worked at Edwards, and as far as being organized the Hill Mill was better organized up there, that place, yeah."
"AL:","The one question I did want to ask you was about when the Tang brothers bought the mill and what, what were your impressions of that? Did you know them at all?"
"NP:","I got to know them, I got to know Thomas Tang pretty well. Eric, I heard all kinds of rumors that weren’t so nice about him. Thomas, I, we went to a picnic, me and my wife and his wife together one time, had met at Thomas Point, and he (unintelligible word) just like us. Eric, he was, I don’t know, I heard he was a terror to work with, but I never had much dealings to do with him. But when I first came here, that was the last stretch I worked over here, the last five years I worked over here. And I don’t know too much what occurred then. Only know some of the things that I heard."
"AL:","They weren’t, you didn’t get a sense that they were investing back into the mill, though?"
"NP:","I never thought they did. I thought, in my personal feeling, I thought they came here just to get all they could out of it and then get out. That was my feelings, and I think that’s what they did, too. I think they came here, the thing was hurting and I think they bled it to death. Then they disappeared. But there 8 were here to make some money and they did, at the expense I think of everybody else working in here. I don’t think they helped the place much. They did try and make electric blankets when they were here. Was very promising at the time, but, matter of fact I was making them for them up in the weave room up here, in Two [#2] weave room. And they had set up, on the top floor over here they had set up a shop to put the wires in the blankets and the stuff like that, electric blankets. I think that was, I don’t know if the Tangs put that shop or it was Levine, they used to own that mill in Winthrop."
"AL:","Tom Levine?"
"NP:","Yeah, I think he’s the one that started that thing upstairs, although I didn’t have much to do with it."
"AL:","Great, thank you very much."
