"person","text"
"AL:","Stitching is what you became good at."
"JR:","Yeah , yeah. When I went to Freeport there, FreeMoc Shoe, they taught me how to stitch, because I didn't know how before. They taught me how, and after that I been a stitcher ever since."
"AL:","And did it help you in terms of pay, was it more money to do that?"
"JR:","Oh, stitching, yes, there was more money in stitching, oh yes, yeah ."
"AL:","Can you talk to me about sort of the art of stitching? I mean it's a talent and a skill, can you describe for me what it takes to be a good stitcher?"
"JR:","Oh, my God, when I went down Falcon, they taught me all the stitching job, all of them , all of them. So then they put me to training the people that was coming in, new people that was coming in there, I was the trainer, to teach those girls how to stitch. It's tough, it's a tough job, stitching."
"AL:","So talk to me about Falcon, you've been there for forty years."
"JR:","Forty years."
"AL:","What were the owners like, your bosses, over the years?"
"JR:","Oh, they were very good. We had quite a few, I liked them all, oh yes, oh yeah, they were good, very good."
"AL:","And what's the man's name who was the owner, at the time?"
"JR:","At the time? Ted Johanson."
"AL:","Yeah, tell me about him, did you get to know him a little bit?"
"JR:","Oh yes, oh yes, he was so nice, the nicest man in the world. He was. You got somebody that works in the museum, too, that used to work with us for years, Roger Nadeau."
"AL:","So really, can you talk about, did you ever do things socially with the people you worked with , were there any types of social activities? I'm thinking like bowling or anything like that?"
"JR:","Oh no, no, no, we didn't, no. They used to throw us parties, you know, but to do something like that, no, we didn't."
"AL:","So can you remember when it was that jobs started getting a little tighter to get? Was there a time when the shops started closing?"
"JR:","Yeah, yeah , but me, I didn't have to, you know, to look for work. I knew all the shop were closing, and I loved it at Falcon, I wasn 't about to quit there."
"AL:","It's amazing that so many closed and Falcon is still going."
"JR:","There's only Falcon left now. All the others, there used to be Allen-Edmonds there, and I heard they closed a couple weeks ago, there's only us left."
"AL:","So can you talk to me about I guess your impressions of the shoe industry in the city, can you describe for me what it was like? There were so many shops, and so many people worked in the shoe shops. What are your memories? I mean, was the downtown different then?"
"JR:","I guess it was, it was different. Because, hey, you could get, oh my God, my God, you could jobs any time, any time."
"AL:","And did you do a lot, I mean did people do a lot of their shopping downtown, like on Lisbon Street?"
"JR:","Yes, they were, everything was on Lisbon Street then, all the shops were on Lisbon Street, you could go shopping."
"AL:","And there was a store called Peck's?"
"JR:","Peck's, yes."
"AL:","And what was that, a department store?"
"JR:","It was a department store, they used to sell clothes, children, women , men , they used to sell furn iture, down Peck's."
"AL:","And were there any restaurants or diners downtown that you recall?"
"JR:","There was a restaurant. Oh my God , I don't really, oh God , I don't really remember the name."
"AL:","Well, that's okay. So another question I have, because you came from Canada as a young person, and your family did, were there churches you associated with in town , or social organizations that were geared toward French Canadians?"
"JR:","Not that, no."
"AL:","As we're talking, is there anything that I haven't asked you about, in terms of your time in the shoe industry, that you think is important to add? Maybe something I left out?"
"JR:","(Unintelligible), I don't know."
"AL:","Okay, well thank you so much."
