"person","text"
"DC:","Yeah, I think so. I think it got better in time, when oil came in or whatever, but the old way used to be these wood slabs, they used to get them in a big bundle, they used to buy them from I don't know what area, they used to come in on a truck, these great big bundles of slab, they just used to put them, always the length of the kiln, these slabs, about, probably about three or four feet high, and they left room because once you - I think the slabs were like four feet long - they had to leave room for you to grab it to throw it in, (unintelligible) along pulls and push them all the way in. That's how you did it. There used to be a guy, they called him the burner, and there was his helpers, he used to go up top, see if everything was looking right, because he could see if it was enough feed, not enough feed, how much air you would give it. You know what I mean? These guys did it for a long time, a lot of those guys were old guys that were doing it. I remember working with them, they were pretty good. They used to look, they used to have a brick they used to pull out and they just look inside the hole to see if the fire was all right, put the brick back in and let her do it. And they'd go out and check, and just wait and wait, and give it another load of wood every now and then, and that's how the process was, was around the clock until it was done. They had three shifts."
"AL:","And it must have been hot going up to the top to look."
"DC:","Well they used to have like, a little like outside staging all the way around it, so they used to climb up and look at it through the staging. They'd gotten a pretty good idea after doing it all these years, if it looked right or wrong. And if they needed more heat or more air they used to come back and either stoke more wood or give it a little more air, and that was it. And they did this process, like I say, was around the clock, seven days a week until it was done."
"AL:","Did your dad have stories that he told about working in the brickyards?"
"DC:","Well, it was a tough guy's job. Oh yeah, I mean you know, a lot of these guys, it was hard work, I mean you couldn't take that away. And I guess, stories, wow, that'd be hard to remember. I'm trying to think."
"AL:","Sometimes they're hard to pull out after all these years."
"DC:","Yeah, yeah, so yeah, you know, a lot of stuff, you talk in passing, you know, some of the guys, things that go wrong. Sometimes they'd screw up, and boy, they would have a mess. If they burned the kiln bad , they would literally have to take masonry hammers and take it all apart. If you burned it too long, you know, they wouldn't be too happy with that. But somebody else would buy that, they used to call those antiques, they were odd shaped . They were also like glass sometimes, they were unique. But it took, they were hard work for masons to put up, but they had a niche for that too, people liked them because they were so unique. But they were a lot of work to get out."
"AL:","And so he worked , your dad worked in the woods in the winter."
"DC:","Winter, yeah, because you know, brick making was only in the summertime, and they'd do whatever they could until the season got a little too cold, because it would freeze, I mean the water and all that, split the bricks. So when it came to that part, what they would do, just take everything that was dry, burn it, and they would shut down for the winter. Next start up soon as spring came and all the crews come back, whatever they did in the wintertime, and they'd start all over again."
"AL:","And you said your dad went to part time later on, working in the brickyards?"
"DC:","Yeah, he did, he retired but he still used to come in as he was older to fix the molds and all that, because they get damaged, I mean they get twisted or dropped or whatever, and he would repair them. You know what mean, because he knew how, he had a little system how to repair them, so he was pretty good at it. So they would just hire him probably fifteen , twenty hours after he retired , just to repair them and stuff like that. And it would save them a lot because the molds alone probably cost fifty to a hundred bucks, one set, so you know, if you can fix in an hour or two it was - and you didn't have to wait. So that was the most important thing."
"AL:","And was that at Morin Brickyard?"
"DC:","Yeah, he worked there quite a few years. A lot of years. That's the one I remember most. After he left that, eventually that shut down in Sidney and he moved back here and he ended up working at Morin for quite a few years after that, I would say from the seventies on, later seventies on. That's where he retired ."
"AL:","Now did you ever work in a brickyard?"
"DC:","Yeah, I worked a little bit part time, yeah. I worked at Morin when I got out of high school, for a year or two. And it was a little different then, I mean everything , a little more mechanical with forklifts and, you know."
"AL:","Can you talk about how it changed, what the differences were?"
"DC:","Oh, it was just the machinery. I mean, you know, no more guys shoveling, it's all augurs, and you had a bucket loader that would just dump it back in the hopper, and the augur would come in, there'd be a guy on top watering it, it'd come out the press, the guy would just hit the button, the press would dump, fill the molds, next you would just flip it on a conveyer belt and it would go down these like, a little like two cables going down, and guys would just pick them and put them in the racks. And after the rack was full, the forklift would come in and pick up the rack and put it up in like a big shed and let them dry. Before, in the old days, they used to let it on the ground and dry, I mean you know, there was no covering on them. At least when they were in the sheds, they were covered away from the elements and stuff."
"AL:","Right, so you didn't lose bricks if it rained."
"DC:","You got it, you got it, because you know, every now and then you get a storm, (unintelligible), it would just dent the heck out of it, they were no good after that, they have to get rid of them. But that's the change, and like I say, the kilns, they, everything was conveyer belt. The guy- setting was still there, I would say that's probably one of the hardest jobs those guys did, it was all back breaking, they would grab it, bend over, set, grab it, bend over, set, and you know, if you had a set of- it used to be two guys doing it, and they were pretty good, they could probably do forty thousand bricks in a day, setting. I think so, if I remember right. They were pretty good, they could get up there. Now, the number might be off, because I remember we used to go, they used to do like a level here, like stagger the level, and eventually would fill it up. They'd go all the way up, and come back down. And like I say, the hardest part of it was the arches. It didn't matter, everybody had to do the arches right because, you know. Next came oil, and some would still use oil and wood to get certain colors of the brick, because like they'd try to match what's existing before. That was a big thing with brick, I mean if they stay the same, a lot of like schools and stuff like that like a particular color bricks, the style of brick, so you try to keep to that level, or maintain I guess. So if there was like a hospital building, Bates College had bought a lot of bricks from them and stuff, they try to keep it the same. But now everything's different, everything's wire cut, it's all automated, so it's different, I mean, and it takes less people, I mean that's the big thing. Because it was (unintelligible) work, a lot of guys used to get hurt, sore backs, banged hands, stuff like that, dried, chipped, you name it."
"AL:","Is there anything that I haven't asked you about brick making that you think is important to add?"
"DC:","Not really, I think if you have talked to everybody else, pretty much like I say, there ain't too many left. I mean Morin's probably the only one around here, and after that Gorham, so there's not too many left. And it does, it takes a lot of room , and it's a lot of, you know, you get a lot of breakage. And just like anything else, I mean, you know, if you get stones in it or whatever, that will break it, like rocks, stuff like that. And too much heat, not enough heat and little things like that, so there's a lot of- I will say, not, whatever we used to call it, not broken bricks but they used to have a name for it - you just had a lot of that, in the drying process and in the finish process, too. You know clay, it can do anything, you know what I mean, the way it dries, if it dries too quick, you don't want anything to dry too quick, it cracks. If it took too long to dry, there 'd just be more area that you would have to store it until it was finally dried. So it's kind of tricky sometimes."
"AL:","And I know when we first walked in, Rachel had mentioned that your dad had come in to help with the set up of a display. Do you know what she was talking about?"
"DC:","No, I don't know where she got it. She says it's an old style one with the horses?"
"AL:","Yeah, I'm not sure."
"DC:","I have no idea. Although I remember, the ones I remember was, a guy used to be in the pits, and they should to shovel it in, like I say, a guy would have like a big pedal, you'd jump on the pedal and that would bring the press down, and that would fill the mold, and those guys would go down the yard and dump it. Like I say, it was a pretty back busting job, I mean everything was with your back. I mean those guys were pretty rough, by the end of the year they were all pretty rugged."
"AL:","Well great, thank you so much."
