"person","text"
"AL:","And you said you did some translation as well? Can you talk about why that needed to be done?"
"CD:","Well, there were times when the people seeking employment in a French Canadian twin cities needed a little help with, oh, maybe job titles or description of work. And in order to get a more accurate history of their background before coming to work the Bates Division, you had to know a little bit about their skills. And I was, I was asked frequently enough to sit in and translate their version of their past history to the interviewer who was putting down that information. So I found that fascinating, and I felt good that I could, you know, lend a little bit of help to a person who was sincere and needed employment."
"AL:","And also because some of the management people didn’t speak French?"
"CD:","Well, that was, you know, an advantage for me because I could be a big help to them for their lack of the French language. I don’t say they didn’t know, well, they didn’t know enough to carry a conversation and get the translation between the two languages. And there was also times when the people retired, or got laid off, that I was instrumental in talking to them and explaining their benefits, which was, you know, new to, it was new information for those people and they preferred to hear it in French so they didn’t get confused."
"AL:","Now, your time there, which was in the early half of the ‘50s, was the mill still very active?"
"CD:","Oh, yes, the mill was going, well I’d say full employment, full production, and they had a lot of orders, and it was towards the, let’s see, they had done away with the war emergency. Because during the war, they were fabricating cloth for the military, I believe. And that was over, and they were going into a new phase. They were doing a lot of, well, the bedspreads, which Bates is very well known for that, and they were also doing yard goods. And the yard goods were very special, because they had come out at the time, I don’t know if that was, well, invented, if the process was locally or not, but the fabric got the title of discipline, the word discipline meant it was virtually wrinkle free. And that was unheard of in those days, you didn’t have to iron. If you made a dress or whatever you used the yard goods for, it was a nice cotton and it was disciplined. And it was sold here locally at the, at a store called Center’s & Giroux, they used to sell those yard goods, and the people benefited in the area from that. So, found out that the, the company made money with that because it was first on the market."
"AL:","I understand at that period of time there were extra curricular activities that were sponsored by the mill, like bowling and hockey. Were you ever involved in the bowling league or anything?"
"CD:","No, I don’t, no, I was never in bowling. But I knew that the Bates hockey team, they sponsored hockey and that was very, very popular in the area. I never did go to hockey games. I knew one of the players, and I also recall that the team went to Europe and they played in Europe, and they were very successful. I don’t know in what country, but. We used to have as employees, as a group, Christmas parties. But see, by working in the personnel office, we were only four people. But the other office in the Bates Division, the main office where Arthur Ford I believe was the manager, oh, there must have been, I hope I’ve got the right, they were many there. I don’t know, I’ll say thirty, maybe thirty ladies working in that department. So we’d go, the personnel office would join the other, called the main office at the Bates Division, and we’d have nice holiday Christmas party."
"AL:","And so did you get to know some of the women that way, or was there really any situation in your work life where you got to meet other women?"
"CD:","No, I was mostly working right there in the personnel office. And everybody knew, the telephone operator, Evelyn, knew everybody and everybody knew her. She was a great lady, and very, very nice, 4 very informative, and good sense of humor. And I remember the nurse, too, the, can’t tell you her name. Florence was it? I’m not sure. The Industrial nurse that took care of the people if you had a minor accident. So, and there was another gentleman, Freddie, Freddie Banks, he handled payroll in the office. Again, in the office outside of personnel. And he, he was an interesting little fella. We’d always ask, what would you do if you get held up? Oh, he says, I’d give them the money, I’d give them the money, we’re insured. In those days, you used, the gentleman would go to the bank, assisted by a lady, I can’t think of her name, and they’d put the cash, your pay, cash, in an envelope. There were no checks. It was cash."
"AL:","Still when you were there."
"CD:","When I was there in, you know, between 1951-1955. The, I don’t say the whole mill, I just know about the office people. And that got to be, you know, quite a bit of money, so they’d go to the bank and prepare that and bring it back, and then they’d come to your desk and hand you your envelope. But it was surprising, as you think of it today, to have all, go through all that cash, all the pennies in there and everything. So that was something you kind of remember. I enjoyed the time I spent there. I was quite young, and I had a family, and you did your work, the, you know, the best of your ability, you were proud, and you come home and took care of your family and next day went back to work. And also at that time, the week of the Fourth of July, the plant would close. And most other businesses in the twin city would close for the week. That was it, that was vacation week. Take it or leave it, that was vacation week. And, you know, the barbershop closed, a lot of the small mom and pop stores, and it was very quiet in town because everyone was on vacation. So, you know, everybody went out to the beach, and every place was very, you know, packed with people. It was fun, and you just took it for granted, that’s when you take your vacation, rain, shine or otherwise. And then all the machinery would stop, and then on the Monday you came back to work, everything had to be started up again. It was unique, you know, comparing it to today. Back then it was the going thing, you accepted it and that’s the way it was. But today, very different."
"AL:","And so what made you decide to leave your job at the mill?"
"CD:","I left, I was transferred. After, I don’t know how long, I was transferred from the personnel office to the converting office. Now, converting was a small office where you prepared the paperwork for this line that I mentioned earlier of the yard goods. The yard goods had to be sent to Rhode Island to a dye house where they, you know, put in the colors or the prints and all that, and you had to figure how much, oh what did they call it, I can’t remember, of the raw product to finish the colors and the prints on the material. So I worked in that office, and at the time I left it was due to a pregnancy. And when I returned a few months later, the type of longhand work, the job I was doing, was practically eliminated. It wasn’t the beginning of computers, but it was a system, I’m trying to think of the word, it was like a punch card system of sorts. And, so I stayed home for a while."
"AL:","And raised your family."
"CD:","Yeah, I have two boys, and raised the boys."
"AL:","Is there anything that I haven’t asked you about your time at the mill that you think is important to add before we end?"
"CD:","Well, I think we’ve covered a lot. Once in a while as part of my duties, I’ll mention that, at the personnel office, you had to put up notices about the jobs. And I would walk through that whole mill, which is a huge building, on different floors, and I used to staple the notices on the bulletin board. And I 5 was five feet one, one inch, so there were times when I need a little help to get up with my stapler and put the, put up the notices on the board. So it was a little bit of a challenge, which sometimes I didn’t care to do. But you remember those little things, yeah."
"AL:","Did your grandfather ever talk to you about his time in the mill, did he give you a sense of what it was like when he was there?"
"CD:","No, no, no he didn’t. I was just, no, I don’t remember him doing that. However, before coming to Lewiston, to the mill town so-called, they lived in, my mother’s family lived in Canada, and my grandfather came to the United States to find employment. And at that time he worked in Lowell, Massachusetts where they had many cotton textiles. And then he brought the family from Canada to Lowell, Massachusetts, and my mother was born in Lowell. And then they came and settled in, here in Lewiston, and that’s where the, my mother was the oldest of three girls, and we’ve all been here in Lewiston ever since."
"AL:","Great, thank you very much."
"CD:","Well, I thank you, too, for the opportunity."
